time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.1800000000000024,0.7657746924149775,-2.825555911309178,19.90894854821071,6.195123017092882,6.272223991046577,0.0,0.46922370970295024,-2.4414199738764752,5.58112289054477,0.03525909285004513,0.07338746921202488,0.0,447.9995373670525,450.39412849632123,450.5647882165827,448.7978599476567
3.2400000000000024,0.794087608781688,-2.9736309393832103,20.2424779118032,6.196884467068266,6.276601785102187,0.0,0.4741814962760668,-2.4943284101378675,5.536764173113166,0.01367393849978183,0.07210146159887161,0.0,423.2891196950311,423.1828321646319,423.19678092500004,421.3346365287704
3.3000000000000025,0.8226435646951327,-3.1251387131128965,20.57651417983187,6.198417069826178,6.281164674277626,0.0,0.47724658111773627,-2.555835839910771,5.597479274973619,0.04240242222822846,0.0829555806717566,0.0,455.4169785484752,456.2888411798994,454.8373830375437,457.1328944285441
3.3600000000000025,0.8512876642755673,-3.280110025786741,20.91179961719625,6.201272917205941,0.002386529843253271,0.0,0.4771380835796463,-2.609714122482554,5.578830163181727,0.05636084022576352,0.03640402471957042,0.0,432.97445410881477,429.04308387764377,431.07909896389015,432.2586449787118
3.4200000000000026,0.8798506229858806,-3.438468896406765,21.24834684651316,6.204272652387299,0.005271160257898977,0.0,0.47470777074364673,-2.6686434418172045,5.639146880730244,0.032542978935557944,0.06473083649753049,0.0,454.5846081097476,456.85049928800083,457.43384685653683,455.5342831562061
3.4800000000000026,0.9082122723380105,-3.6002336302849423,21.587386713927703,6.206183253045253,0.009100215343835316,0.0,0.47032659229722734,-2.7233880971088835,5.662084248182633,0.030406299262262276,0.06192642807539356,0.0,445.6070166809733,445.38062106616695,444.60116711730103,444.42640276943627
3.5400000000000027,0.9362153001284892,-3.7654538411172576,21.93032804172878,6.207623056482106,0.013060964058398739,0.0,0.4627118827158926,-2.7837944686722147,5.76875892520818,0.00636108719389495,0.07313416359356031,0.0,470.0137077793116,470.88461076819505,472.33870593668087,470.48039460099005
3.6000000000000028,0.9636902125103551,-3.9342011600214306,22.27857087609117,6.208556207796583,0.01784002615515412,0.0,0.4526683119823423,-2.841072210892172,5.838963441818779,0.0294806683696906,0.09023957518436179,0.0,459.730881361286,461.08924099506555,460.7212531107072,462.545849706339
3.660000000000003,0.9905868980027757,-4.105886580299231,22.624489903793,6.210820972347761,0.02313252708128921,0.0,0.44351547736314306,-2.881760002074862,5.692458770191746,0.05056793452112257,0.08380372214864021,0.0,391.2519644573052,390.6597694288426,388.38055729767785,390.3547138524007
3.720000000000003,1.0167592171245443,-4.280305749378969,22.965961713218498,6.213952999619348,0.028347411662500654,0.0,0.4284435229819596,-2.9320151326812596,5.689988523191684,0.05527935045423541,0.0925023014424753,0.0,437.2486072604826,437.97916524862995,436.8880619214443,437.2826028338965
3.780000000000003,1.0418933190653534,-4.457789339703304,23.308614827114614,6.217329137547967,0.034343364876419535,0.0,0.4088175497650399,-2.9838493733904174,5.731613387604174,0.05817742186022302,0.11170888334165152,0.0,450.341887194756,451.9013395272766,451.1441304873913,451.3802122016997
3.840000000000003,1.0657130180044774,-4.6383637524934045,23.654246957510736,6.221148323782437,0.0404470734793172,0.0,0.38453009770550445,-3.0350013057163383,5.789209231588044,0.07281454644802597,0.04844512242410896,0.0,459.2253650404474,454.18545145704843,455.67548599401675,456.8470858087701
3.900000000000003,1.088000499821347,-4.82189934466026,24.002620682397374,6.226982282168262,0.04370496566347981,0.0,0.3581053496549299,-3.0824370797523577,5.823156533549007,0.12411421219010821,0.0639873854612981,0.0,448.3492028686653,449.61231443360793,448.1929242800058,452.35071651841076
3.960000000000003,1.1087008313375162,-5.008105282466741,24.351642949422065,6.234194457351968,0.04761296562908601,0.0,0.33156767929174946,-3.123904365712055,5.811107245045792,0.11094326994363786,0.06733097893775564,0.0,434.4356139214119,434.7191645732194,436.25814112120696,435.1700241048961
4.020000000000002,1.127715058288868,-5.1967213770339225,24.700479794477317,6.240726376298603,0.05149557679751027,0.0,0.30188829053423,-3.1628097407917775,5.816867758182614,0.10435111776856433,0.05887551766396554,0.0,442.2125363964318,441.51842185889586,439.36303557548104,438.82662433203416
